,top,FD_SNP_bayP,FD_SNP_uncor,FD_TC_bayP,FD_TC_uncor,FD_WZA_bayP,FD_WZA_empR,FD_WZA_uncor,PCE_SNP_bayP,PCE_SNP_uncor,PCE_TC_bayP,PCE_TC_uncor,PCE_WZA_bayP,PCE_WZA_empR,PCE_WZA_uncor,TP_SNP_bayP,TP_SNP_uncor,TP_TC_bayP,TP_TC_uncor,TP_WZA_bayP,TP_WZA_empR,TP_WZA_uncor,rep
59,10,0.022094295524791963,0.01666228012450182,0.01956769625791716,0.019867985355975663,0.017584383023461176,0.021119958133929802,0.020869267255691416,0.04705812205144766,0.024879961081169494,0.04296423706586295,0.047635090189579295,0.0466048191812677,0.046069613429885206,0.046542579788474085,0.03491508408596376,0.029042934757839232,0.030237183879946065,0.03642097943495869,0.02977531687490041,0.03458242504574439,0.033648474425426546,stdErr
60,11,0.021345558879133357,0.01514752738591075,0.01778881477992469,0.016782258284493378,0.01778881477992469,0.017940988764835093,0.01911481756501261,0.0464547012946185,0.024879961081169494,0.04296423706586295,0.0479839510535093,0.04931813247742918,0.04534206683937949,0.046186159325389074,0.03458727685819142,0.029042934757839232,0.030237183879946065,0.0344633237873463,0.03087190848963102,0.03290413043330093,0.033464644627752956,stdErr
61,12,0.02005110429940782,0.015413406483162787,0.01599524783228988,0.015294382258037453,0.016992430375272382,0.017206180040292132,0.018609365371558585,0.046299348940095617,0.02349093209965678,0.04071335554859115,0.04709087461643522,0.04981713254289207,0.045476003987009773,0.04756686823099324,0.03509509659088359,0.03018352292930912,0.029878178607164494,0.03446509130743953,0.03250748631317797,0.03237169973421161,0.034779100984521374,stdErr
62,13,0.019710612696735807,0.014117891315111495,0.01420037239457132,0.014869933337819398,0.015685320346405282,0.015660482135499143,0.016270065827862445,0.049337993648730365,0.022650876194007453,0.04140913974405479,0.04555968054593608,0.04981713254289207,0.0450319134461153,0.04610541017712142,0.03700125275322775,0.02968984732842027,0.030972638659305156,0.03378868454408501,0.03250748631317797,0.03151944381613469,0.03298717649236488,stdErr
63,14,0.018302711789826096,0.013109470506889237,0.013611930067843368,0.011441487062806916,0.01465683360121649,0.015196528519855439,0.014167746004670129,0.049337993648730365,0.022650876194007453,0.041239386335295364,0.03904839767487719,0.04471802795621553,0.045794047094324004,0.045609039219335505,0.03700125275322775,0.02968984732842027,0.030442885937652382,0.029433215618040555,0.033104861827974674,0.032265531912576875,0.03139136515437096,stdErr
64,15,0.01848027239615957,0.012235505806429965,0.012704468063320477,0.010373154736206652,0.013223229604358787,0.014183426618531753,0.013223229604358788,0.05405025241648752,0.022650876194007453,0.041239386335295364,0.03620093131104588,0.04352852132768849,0.045794047094324004,0.045609039219335505,0.042276493691154306,0.02968984732842027,0.030442885937652382,0.027732716464090257,0.032715840135635464,0.032265531912576875,0.03139136515437096,stdErr
65,16,0.018193495801348464,0.012229810161198226,0.011910438809362942,0.010413925077813638,0.012396777754086362,0.012229810161198227,0.012396777754086362,0.053653397146163205,0.023207505521216584,0.041239386335295364,0.03631494492557332,0.04352852132768849,0.045955918471175305,0.045609039219335505,0.044243241611193376,0.032172432683982725,0.030442885937652382,0.028397693902428266,0.032715840135635464,0.02950422423073122,0.03139136515437096,stdErr
66,17,0.017216100006547358,0.012713304792214957,0.011764705882352944,0.009446530218199608,0.01199465673548639,0.011209824761753358,0.011510409563480687,0.05339448703376149,0.020082671005898077,0.03949242500744563,0.03606695587131332,0.047780647354338325,0.04604046983729683,0.04523316074934394,0.043877132820797075,0.030863112441309574,0.033158510404853334,0.029148963989870696,0.033812518007445,0.030320449482387168,0.03222266301485399,stdErr
67,18,0.016259650006183606,0.012007010081536356,0.011111111111111101,0.009872481295984866,0.011594037364272999,0.01058705671943372,0.010870942365509532,0.05339448703376149,0.020082671005898077,0.03949242500744563,0.04121113049149493,0.04857585876769547,0.04604046983729683,0.04523316074934394,0.043877132820797075,0.030863112441309574,0.033158510404853334,0.040154664288084806,0.036178844140055004,0.030320449482387168,0.03222266301485399,stdErr
68,19,0.014984075718890322,0.011375062182508125,0.010526315789473684,0.009716044269969847,0.010715066724288885,0.010029843207884581,0.010174164915350115,0.05258348682317975,0.020082671005898077,0.03949242500744563,0.042243044693494394,0.04669356811103733,0.04603870006867766,0.04471641559950299,0.04267278405982589,0.030863112441309574,0.033158510404853334,0.040248178357303016,0.0340315677150748,0.030320449482387168,0.03088131360862963,stdErr
